text,preprocessed_text,sentiment,confidence,favorite_count,created_at,location,username,source_dataset
@jaueuehididjrjd @LiliNurAulia Daripada lu boikot dan menghina yahudi. Mending lu jihad sana biar syahid. Kan lumayan dapat surga. Boikot dan hinaan Lo gak berarti apapun. Israel tetap dapat duit dan bahkan sekarang jumlah orang yang meninggal di Palestina sudah mencapai 43.000. sebentar lagi jadi 200ribu.,daripada lu boikot dan menghina yahudi mending lu jihad sana biar syahid kan lumayan dapat surga boikot dan hinaan lo gak berarti apapun israel tetap dapat duit dan bahkan sekarang jumlah orang yang meninggal di palestina sudah mencapai 43 000 sebentar lagi jadi 200ribu,positive,0.9867000579833984,0,Sat Oct 26 15:26:04 +0000 2024,,Karachan489781,uploaded_data
@tanyakanrl Anjirr kalo menurut gw mandi 2x sehari tuh rajin njirr gw biasanya sehari sekali kadang 2 hari sekali ,anjirr kalo menurut gw mandi 2x sehari tuh rajin njirr gw biasanya sehari sekali kadang 2 hari sekali,positive,0.7823960781097412,2,Sat Oct 26 15:01:55 +0000 2024,,theycallme_gaez,uploaded_data
Serangan udara Israel yang lagi2 disengajakan ke daerah pemukiman. Banyak yang terbunuh dan masih hilang. Tetap boikot donasi tetap berdoa dan bersuara,serangan udara israel yang lagi2 disengajakan ke daerah pemukiman banyak yang terbunuh dan masih hilang tetap boikot donasi tetap berdoa dan bersuara,positive,0.986947774887085,0,Sat Oct 26 14:56:02 +0000 2024,,Sukasaladsayur,uploaded_data
@sarosie09 @waldorflust kejadian liam dikatain zionist abis²an (padahal dia nyapa fans nya yg dri israel doang) tadi bertepatan dgn muncul lgu apt yg lgi rame diboikot tpi nyatanya ga rame yg boikot. buktinya lagu apt nangkring di top Spotify indo. disini bs diliat standar ganda yang signifikan,kejadian liam dikatain zionist abis²an padahal dia nyapa fans nya yg dri israel doang tadi bertepatan dgn muncul lgu apt yg lgi rame diboikot tpi nyatanya ga rame yg boikot buktinya lagu apt nangkring di top spotify indo disini bs diliat standar ganda yang signifikan,positive,0.9223737120628357,13,Sat Oct 26 14:15:48 +0000 2024,,ChoiChubbyn,uploaded_data
@erlanishere kampret yahudi pesek.. boikot terus produk2 zionis israel dan antek2nya.,kampret yahudi pesek boikot terus produk2 zionis israel dan antek2nya,positive,0.9990484118461609,0,Sat Oct 26 14:07:49 +0000 2024,,deniden1156319,uploaded_data
@sadarrdirii Seblak. Kalo gue punya kekuasaan atau punya bapak tiri presiden gue akan boikot makanan dengan 3 kategori: 1. Haram 2. Afiliasi Israel 3. Seblak,seblak kalo gue punya kekuasaan atau punya bapak tiri presiden gue akan boikot makanan dengan 3 kategori 1 haram 2 afiliasi israel 3 seblak,positive,0.9983495473861694,0,Sat Oct 26 13:06:35 +0000 2024,,Cegilnya_Nathan,uploaded_data
Boikot pun milih2. Kalau nggak bisa boikot produk pro israel maka kadrun akan merengek mengajukan petisi https://t.co/aZng1k4bfx,boikot pun milih2 kalau nggak bisa boikot produk pro israel maka kadrun akan merengek mengajukan petisi,positive,0.9976304769515991,4,Sat Oct 26 11:39:10 +0000 2024,Universitas Al-Azhab,syekh_kyai_lmao,uploaded_data
@HumorJonTampan @erlanishere Jelas internet google X meta IG milik mereka kalian auto stor tunai ke Israel boikot lah Israel beli peluru tajam pake duit setoran kalian dari Telkom xl. Axis kan mereka numpang ke google semua... Boikot lah,jelas internet google x meta ig milik mereka kalian auto stor tunai ke israel boikot lah israel beli peluru tajam pake duit setoran kalian dari telkom xl axis kan mereka numpang ke google semua boikot lah,positive,0.999122679233551,0,Sat Oct 26 11:10:59 +0000 2024,"West Nusa Tenggara, Indonesia",susantoedi22,uploaded_data
@belleyame @tanyakanrl indogs kerjaannya nyebar fitnah mulu keduanya zionist.. coba kasih gue bukti statement dr mulut rosé sndiri yg bilang dia support israel (zionist). (kontrak kerjaan brand ga include kl gt boikot aja semua seleb yg ada di bumi ini),indogs kerjaannya nyebar fitnah mulu keduanya zionist coba kasih gue bukti statement dr mulut rosé sndiri yg bilang dia support israel zionist kontrak kerjaan brand ga include kl gt boikot aja semua seleb yg ada di bumi ini,positive,0.9989676475524902,2,Sat Oct 26 10:20:51 +0000 2024,she/they,SLAYJUBRAN,uploaded_data
@YustineMelinda @Realinfidel12 @yxg_quy @xathrya terus lo mau ngapain netral? sendiri suara kecil ga ada yg mau dengerin .terus plonga plongo cuma ngandelin teriak2 boikot.. seenggaknya dia ngedukung aliansi nya buat serang balik israel.,terus lo mau ngapain netral sendiri suara kecil ga ada yg mau dengerin terus plonga plongo cuma ngandelin teriak2 boikot seenggaknya dia ngedukung aliansi nya buat serang balik israel,positive,0.9995357990264893,0,Sat Oct 26 09:33:03 +0000 2024,,xdedeadioctavx,uploaded_data
@hvvarang @alpxfa @sooespresso @rubyrubyjane__ Knp gak terimakah kalo emng semua idol K-Pop terafiliasi sama Israel?. Jangan lupa boikot juga oh ya sekalian aja gak usah stan kpop,knp gak terimakah kalo emng semua idol k pop terafiliasi sama israel jangan lupa boikot juga oh ya sekalian aja gak usah stan kpop,positive,0.9953526258468628,1,Sat Oct 26 09:18:57 +0000 2024,Indonesia ,thekyutieshwan,uploaded_data
@sateayamyum @Chipmunkhollie @canyonnmoony Bantu jwb ya. Dia jd BA produk yg ktnya zionist itu JAUH sblm adanya Konflik di Gaza (2019-2022) Jauh sblm Boikot. Nah klo di base bahasnya krn ada Puma tp Puma udh ga dukung israel lagi kontraknya expired Des nanti. https://t.co/CeXb2B5Ewq,bantu jwb ya dia jd ba produk yg ktnya zionist itu jauh sblm adanya konflik di gaza 2019 2022 jauh sblm boikot nah klo di base bahasnya krn ada puma tp puma udh ga dukung israel lagi kontraknya expired des nanti,positive,0.9941598176956177,2,Sat Oct 26 08:55:22 +0000 2024,Number Ones 1️⃣ & Donggeuls,dongsecity,uploaded_data
Jadi gini di tengah seruan boikot produk terkait Israel Danone Aqua ketahuan catut nama Gus Nadirsyah Hosen buat pencitraan lewat berita berbayar. Parahnya Gus @na_dirs sendiri bilang nggak pernah diwawancara sama Danone Aqua atau CNN! https://t.co/PlVHgLA2if,jadi gini di tengah seruan boikot produk terkait israel danone aqua ketahuan catut nama gus nadirsyah hosen buat pencitraan lewat berita berbayar parahnya gus sendiri bilang nggak pernah diwawancara sama danone aqua atau cnn,positive,0.9983096122741699,5,Sat Oct 26 08:29:07 +0000 2024,,Andi__Rahman,uploaded_data
Kalo masih Punya Malu sih elu @erlanishere Ada Juga elu yang Yg Boikot Meta Grup (facebook Instagram). Elu kan teriak2 boikot israel di Balas Take down sama Platform Pendukung Israel elu kaing2 makanya bikin platform sendiri.,kalo masih punya malu sih elu ada juga elu yang yg boikot meta grup facebook instagram elu kan teriak2 boikot israel di balas take down sama platform pendukung israel elu kaing2 makanya bikin platform sendiri,positive,0.9993411898612976,12,Sat Oct 26 08:19:46 +0000 2024,"Miami, FL",thinkhub_,uploaded_data
sambil tertawa dan bernyanyi tentara Israel laknat meledakkan sebuah masjid di Lebanon Selatan Jangan pernah berhenti suarakan Free Palestine !!! Gencarkan gerakan boikot produk2 pro zionis!!! Jangan pernah setuju usulan two state solution!!! https://t.co/nzp3trV2ny,sambil tertawa dan bernyanyi tentara israel laknat meledakkan sebuah masjid di lebanon selatan jangan pernah berhenti suarakan free palestine gencarkan gerakan boikot produk2 pro zionis jangan pernah setuju usulan two state solution,positive,0.9675682783126831,3,Sat Oct 26 07:43:31 +0000 2024,Bumi Allaah ,ukhty_onya,uploaded_data
@iphone7decoco @Kappa_2023 @sakkusaitna @agama_nusantara @BayuAngora @spektrumku @Valhallaah @bnsphrxyzzz @RefublikAteis @PaijoKhentirr @_chris_ting_ @silarakhito @JohnBanting03 @JohnAarivEd kan munafik banget? suka teriak boikot produk2 yahudi/israel tp gk berani boikot produk2 UTAMA yahudi/israel yakni: -monoteisme (prcy 1 tuhan) -nabi2 &amp; narasi kitab -tradisi spt sunat makanan halal (khususnya haramkan babi) hijab dst malah produk2 utama itu dibela mati2an,kan munafik banget suka teriak boikot produk2 yahudi israel tp gk berani boikot produk2 utama yahudi israel yakni monoteisme prcy 1 tuhan nabi2 amp narasi kitab tradisi spt sunat makanan halal khususnya haramkan babi hijab dst malah produk2 utama itu dibela mati2an,positive,0.9991486072540283,2,Sat Oct 26 01:37:44 +0000 2024,,mx00711,uploaded_data
@erlanishere Mendingan tdk usah pakai platform ini itu jelas buatan Israel. McD di boikot facebook/Instagram halal,mendingan tdk usah pakai platform ini itu jelas buatan israel mcd di boikot facebook instagram halal,positive,0.9993177652359009,0,Sat Oct 26 01:35:35 +0000 2024,Galaksi Bima sakti,LLiatono,uploaded_data
@Muhamma62988691 @gatotkacagovlog @txtfromIR Orang-orang si paling western ini mana peduli boikot-boikotan bang wkwkw mereka-mereka ini percaya kalau kerja sama bareng Amerika &amp; Israel itu suatu hal yang sangat menguntungkan padahal mah sama aja kecuali lu mau jadi goyim dan ngeloby ke Israel/ Aipac buat minta kebijakan US,orang orang si paling western ini mana peduli boikot boikotan bang wkwkw mereka mereka ini percaya kalau kerja sama bareng amerika amp israel itu suatu hal yang sangat menguntungkan padahal mah sama aja kecuali lu mau jadi goyim dan ngeloby ke israel aipac buat minta kebijakan us,positive,0.999031662940979,2,Fri Oct 25 23:55:30 +0000 2024,"Kiev, Russia",DonElCarlo1,uploaded_data
@rhinoprit Yang begini saja mereka enggk paham. Standar ganda. Produk Susu enggk salah apa2 gak dukung siapa2 di boikot. Giliran Apps berafiliasi dan menyumbang kepada Israel cuma di surati ,yang begini saja mereka enggk paham standar ganda produk susu enggk salah apa2 gak dukung siapa2 di boikot giliran apps berafiliasi dan menyumbang kepada israel cuma di surati,positive,0.9992434978485107,29,Fri Oct 25 23:27:37 +0000 2024,Jakardaaa,LoudMinorities,uploaded_data
@jazzzikl @okedehs1p @gatotkacagovlog @txtfromIR Ini kan brics boikot dolar ya amerika bantu israel kan pakai dolar sebenarnya kalau mau lebih ampuh dari boikot itu bukan boikot produknya tapi mata uangnya,ini kan brics boikot dolar ya amerika bantu israel kan pakai dolar sebenarnya kalau mau lebih ampuh dari boikot itu bukan boikot produknya tapi mata uangnya,positive,0.9982168078422546,0,Fri Oct 25 23:25:11 +0000 2024,Indonesia ,Muhamma62988691,uploaded_data
Apa saja hasil dari pemboikotan merek pendukung Zionis sejauh ini? Penelitian tentang dampak boikot publik terhadap merek-merek yang mendukung Israel menunjukkan bahwa penjualan mereka telah menurun atau tren peningkatan penjualan mereka telah terganggu.https://t.co/3u8ZDD1lVp https://t.co/z6CQ3k6RNc,apa saja hasil dari pemboikotan merek pendukung zionis sejauh ini penelitian tentang dampak boikot publik terhadap merek merek yang mendukung israel menunjukkan bahwa penjualan mereka telah menurun atau tren peningkatan penjualan mereka telah terganggu,positive,0.9927553534507751,0,Fri Oct 25 23:06:24 +0000 2024,"Jakarta, Indonesia",herrifd,uploaded_data
@txtdrjkt Si kamil ga mikir Boikot terkait Israel apa ya apa dia ga pernah baca berita? Atau dia ga perduli?,si kamil ga mikir boikot terkait israel apa ya apa dia ga pernah baca berita atau dia ga perduli,positive,0.9992648959159851,0,Fri Oct 25 22:53:27 +0000 2024,,saklarslex,uploaded_data
@erlanishere Boikot aja spt kalian boikot minunan ringan dan roti cemilan produk israel yg itu.. Klo ga buat fb dan ig sendiri namanya bikin aja onta gurun gitu,boikot aja spt kalian boikot minunan ringan dan roti cemilan produk israel yg itu klo ga buat fb dan ig sendiri namanya bikin aja onta gurun gitu,positive,0.9913172721862793,0,Fri Oct 25 21:14:53 +0000 2024,,jhp92321,uploaded_data
Perekonomian sedang terpuruk. Israel juga telah menjadi negara paria (hina-dina) yang mendorong boikot ekonomi dan embargo pengiriman senjata. Israel telah memasuki kondisi eksistensial dan dapat segera mencapai titik tanpa harapan. INSYĀ-ALLAH,perekonomian sedang terpuruk israel juga telah menjadi negara paria hina dina yang mendorong boikot ekonomi dan embargo pengiriman senjata israel telah memasuki kondisi eksistensial dan dapat segera mencapai titik tanpa harapan insyā allah,positive,0.9673333168029785,0,Fri Oct 25 18:05:54 +0000 2024,,AbilYasir,uploaded_data
@rudysirwi @erlanishere Ya gpp elon dukung israel yg penting twitternya msh jauh lebih baik drpd meta. Klo boikot semua sosmed ntar keenakan lu &amp; tmn2 lu nyebar hoax mulu tiap hari.,ya gpp elon dukung israel yg penting twitternya msh jauh lebih baik drpd meta klo boikot semua sosmed ntar keenakan lu amp tmn2 lu nyebar hoax mulu tiap hari,positive,0.9987063407897949,2,Fri Oct 25 17:00:52 +0000 2024,"DKI Jakarta, Indonesia",adell_tz,uploaded_data
@adell_tz @erlanishere Tapi Elon Musk yg tegas dukung Israel. Zuckerberg belum tegas dukung Israel khi. Jadi biar adil boikot semua aja..,tapi elon musk yg tegas dukung israel zuckerberg belum tegas dukung israel khi jadi biar adil boikot semua aja,positive,0.9880810976028442,0,Fri Oct 25 16:56:45 +0000 2024,Neraka,rudysirwi,uploaded_data
@adell_tz @erlanishere Lebih baik gimana khi? Boikot semua aja.. Elon Musk Tegas Dukung Israel Blokir Internet ke Palestina https://t.co/euLAclkaOr,lebih baik gimana khi boikot semua aja elon musk tegas dukung israel blokir internet ke palestina,positive,0.9993108510971069,4,Fri Oct 25 16:29:30 +0000 2024,Neraka,rudysirwi,uploaded_data
yaass gue emg masi makan KFC/McD karna buat gue McD n KFC Indonesia gaada kaitannya sm Israel n penjajahan gaada bukti yg bisa jadi landasan gue buat boikot store mrk di indonesia. Lagipula gue lebi berpihak ke karyawan lokal si https://t.co/x1YHFGoPBO,yaass gue emg masi makan kfc mcd karna buat gue mcd n kfc indonesia gaada kaitannya sm israel n penjajahan gaada bukti yg bisa jadi landasan gue buat boikot store mrk di indonesia lagipula gue lebi berpihak ke karyawan lokal si,positive,0.9986518025398254,3,Fri Oct 25 16:03:53 +0000 2024,,wrightstrings,uploaded_data
Poster artistik untuk Tidak membeli prodak Israel boikot dari hal kecil terapkan dkeluarga kita . https://t.co/uf1Gq3XQcP,poster artistik untuk tidak membeli prodak israel boikot dari hal kecil terapkan dkeluarga kita,neutral,0.893771231174469,1,Fri Oct 25 15:41:35 +0000 2024,,DMandang9997403,uploaded_data
@_nrezzhmfrh @tattyhassan Bila I buat research pasal isu ni I ada terjumpa people comment pasal Fernleaf dah takde any relations with Israel since 2009 lagi. Nampak sedap pulak flavour coklat ni. Since dah tak payah boikot ni boleh try sekali dengan family I ,bila i buat research pasal isu ni i ada terjumpa people comment pasal fernleaf dah takde any relations with israel since 2009 lagi nampak sedap pulak flavour coklat ni since dah tak payah boikot ni boleh try sekali dengan family i,negative,0.9850190281867981,0,Fri Oct 25 09:06:54 +0000 2024,Investment - Finance,yszlnaysf,uploaded_data
@SailorDF @guzelamare Lenyapkan zionis #boikotisrael dan Amerika.,lenyapkan zionis boikotisrael dan amerika,positive,0.9990577101707458,1,Fri Oct 25 08:52:01 +0000 2024,,NBaharuddi90752,uploaded_data
Semoga naiknya pak Prabowo militer Indonesia bangkit kembali .... aamiin #Indonesia #boikotisrael https://t.co/BEb5zPGToU,semoga naiknya pak prabowo militer indonesia bangkit kembali aamiin indonesia boikotisrael,negative,0.8641045689582825,1,Fri Oct 25 07:39:34 +0000 2024,,elisha_m01,uploaded_data
takut dah gw klo liburan atau nonton trs ada org viralin. untung gw bkn artis. pdhl kan boikot2an itu preferensi masing2. knp hrs semua org ikut boikot dah? kan bkn berarti liburan ke disney lgsg jadi pemuja israel. siapa tau emg cuma pengen liburan aja.,takut dah gw klo liburan atau nonton trs ada org viralin untung gw bkn artis pdhl kan boikot2an itu preferensi masing2 knp hrs semua org ikut boikot dah kan bkn berarti liburan ke disney lgsg jadi pemuja israel siapa tau emg cuma pengen liburan aja,positive,0.9989529848098755,6,Fri Oct 25 07:15:13 +0000 2024,"Halifax, England",printerjingga,uploaded_data
Please jangan anggap yang masih tetp boikot itu orang sok alim dan bilang gak ngaruh #boikotisrael,please jangan anggap yang masih tetp boikot itu orang sok alim dan bilang gak ngaruh boikotisrael,positive,0.9993128776550293,0,Fri Oct 25 06:15:16 +0000 2024,,salmalimaa,uploaded_data
Pelik la orang malaysia. Kemain boikot barang israel. Tapi lagu apt tu top50 kat spotify &amp; no 1 taw! Baik lagu nflying masuk dlm tu. Hmphh,pelik la orang malaysia kemain boikot barang israel tapi lagu apt tu top50 kat spotify amp no 1 taw baik lagu nflying masuk dlm tu hmphh,positive,0.5467483401298523,2,Fri Oct 25 05:45:40 +0000 2024,UTOPIA,seungtoppi1031,uploaded_data
@kegblgnunfaedh Itu yg tengah sebelah pak Prabowo ikut jadi menteri?,itu yg tengah sebelah pak prabowo ikut jadi menteri,neutral,0.9965542554855347,0,Fri Oct 25 05:34:12 +0000 2024,,theycallme_gaez,uploaded_data
@gatotkacagovlog @txtfromIR Iya nih warga x maunya semuanya barat tapi disisi lain nentang genosida israel yang disubsidi barat kalau mau hancurkan ekonomi amrik ya boikot dolar lah enak aja itu mata uang berkuasa dan cetak sesuka hatinya,iya nih warga x maunya semuanya barat tapi disisi lain nentang genosida israel yang disubsidi barat kalau mau hancurkan ekonomi amrik ya boikot dolar lah enak aja itu mata uang berkuasa dan cetak sesuka hatinya,positive,0.9993707537651062,73,Fri Oct 25 05:30:14 +0000 2024,Indonesia ,Muhamma62988691,uploaded_data
@tanyarlfes bomat nder. noh elon musk yg punya X ini juga dukung Israel. Gak lu boikot? Munafik lah lu nder. Toh korban boikot juga para pemilik franchise dan karyawan dan influencers yg asli orang Indo. Gini amat bela nasib bangsa lain sampe warga senegara jd korban.,bomat nder noh elon musk yg punya x ini juga dukung israel gak lu boikot munafik lah lu nder toh korban boikot juga para pemilik franchise dan karyawan dan influencers yg asli orang indo gini amat bela nasib bangsa lain sampe warga senegara jd korban,positive,0.998885452747345,2,Fri Oct 25 04:39:40 +0000 2024,,rakaiputra_,uploaded_data
